# TRACY II v. SYNCHROTRON SOLEIL -- fmap.out -- Mon Feb 16 09:22:33 2004 
# nu = f(x) 
#    x[m]          z[m]           fx            fz           dfx           dfz
 2.263742e-03  1.574902e-02 -3.011034e-01 -3.011035e-01  1.254518e-07  1.004190e-08
 2.263742e-03  1.587551e-02 -3.011333e-01 -3.011336e-01 -1.082042e-08 -9.261718e-09
 2.263742e-03  1.600100e-02 -3.011628e-01 -3.011630e-01  4.316618e-07 -1.239008e-08
 2.263742e-03  1.612552e-02 -3.011897e-01 -3.011899e-01  4.554115e-07  2.143823e-07
 2.263742e-03  1.624908e-02 -3.012230e-01 -3.012231e-01 -8.469413e-07 -8.534218e-07
 2.263742e-03  1.637171e-02 -3.012492e-01 -3.012492e-01  4.212123e-08  3.387256e-09
 2.263742e-03  1.649342e-02 -3.012757e-01 -3.012757e-01  8.482480e-09 -5.219464e-10
 2.263742e-03  1.661425e-02 -3.013013e-01 -3.013014e-01  1.129740e-07  9.247615e-10
 2.263742e-03  1.673420e-02 -3.013258e-01 -3.013259e-01 -5.668006e-08 -2.257723e-09
 2.263742e-03  1.685330e-02 -3.013486e-01 -3.013488e-01  8.475995e-07  6.970295e-07
 2.263742e-03  1.697156e-02 -3.013737e-01 -3.013739e-01  4.721596e-07  1.533137e-07
 2.263742e-03  1.708901e-02 -3.013929e-01 -3.013930e-01  7.764990e-08  2.034690e-09
 2.263742e-03  1.720565e-02 -3.014122e-01 -3.014122e-01 -1.673206e-08 -2.737526e-09
 2.263742e-03  1.732151e-02 -3.014298e-01 -3.014299e-01 -3.696859e-08 -8.542406e-08
 2.263742e-03  1.743660e-02 -3.014459e-01 -3.014459e-01  1.875644e-07  1.712743e-08
 2.263742e-03  1.755093e-02 -3.014601e-01 -3.014601e-01  6.781577e-08  5.330891e-08
 2.263742e-03  1.766452e-02 -3.014728e-01 -3.014726e-01 -3.514007e-07 -1.715363e-08
 2.263742e-03  1.777739e-02 -3.014834e-01 -3.014834e-01 -5.260455e-08 -2.818527e-08
 2.263742e-03  1.788954e-02 -3.014928e-01 -3.014928e-01  4.047911e-08 -2.491861e-08
 2.263742e-03  1.800100e-02 -3.015029e-01 -3.015030e-01  1.450975e-07  1.051619e-07
 2.263742e-03  1.811177e-02 -2.331417e-01 -3.019577e-01  2.335034e-04  1.439810e-04
 2.263742e-03  1.822187e-02 -3.018867e-01 -3.018786e-01  6.799316e-05  7.473153e-05
 2.263742e-03  1.833130e-02 -3.017788e-01 -3.017717e-01  2.843342e-05  2.996583e-05
 2.263742e-03  1.844009e-02 -3.016525e-01 -3.016484e-01 -2.147273e-04 -2.100445e-04
 2.263742e-03  1.854824e-02 -3.014839e-01 -3.014828e-01  2.166244e-05  2.137595e-05
 2.263742e-03  1.865576e-02 -3.014646e-01 -3.014646e-01  1.186750e-07  1.196158e-07
 2.263742e-03  1.876266e-02 -3.014426e-01 -3.014426e-01 -2.210014e-08 -6.230572e-08
 2.263742e-03  1.886896e-02 -3.014192e-01 -3.014193e-01 -7.905500e-09  1.085229e-08
 2.263742e-03  1.897467e-02 -3.013923e-01 -3.013924e-01 -2.898632e-08 -4.316365e-08
 2.263742e-03  1.907978e-02 -3.013611e-01 -3.013613e-01  3.095125e-07 -3.229088e-08
 2.263742e-03  1.918433e-02 -3.013253e-01 -3.013254e-01 -4.040156e-08  1.185766e-08
 2.263742e-03  1.928830e-02 -3.012844e-01 -3.012844e-01 -4.760400e-08 -1.074369e-07
 2.263742e-03  1.939172e-02 -3.012368e-01 -3.012369e-01  3.705726e-08 -5.055192e-08
 2.263742e-03  1.949459e-02 -3.011820e-01 -3.011820e-01  3.675731e-07 -2.840304e-08
 2.263742e-03  1.959692e-02 -3.011061e-01 -3.011060e-01 -5.345064e-08 -1.747609e-07
 2.263742e-03  1.969872e-02 -3.011103e-01 -3.011102e-01 -7.684598e-06 -7.934293e-06
 2.263742e-03  1.979999e-02 -3.009921e-01 -3.009921e-01  3.186411e-06  2.243829e-06
 2.263742e-03  1.990075e-02 -3.008947e-01 -3.008955e-01  1.630627e-07 -3.259406e-07
 2.263742e-03  2.000100e-02 -3.007744e-01 -3.007747e-01 -2.960723e-08 -3.421628e-07
 2.772281e-03  1.000000e-06 -2.007808e-01 -3.004645e-01 -1.145823e-06  4.067641e-04
 2.772281e-03  2.001000e-03 -2.012036e-01 -3.007574e-01  7.157720e-06 -9.180371e-06
 2.772281e-03  2.829427e-03 -2.015662e-01 -3.007307e-01  3.062125e-08  6.436353e-07
 2.772281e-03  3.465102e-03 -2.019143e-01 -3.007105e-01  1.790448e-06 -1.906616e-06
 2.772281e-03  4.001000e-03 -2.022537e-01 -3.006866e-01  4.015647e-06 -2.015538e-06
 2.772281e-03  4.473136e-03 -2.025988e-01 -3.006494e-01 -1.700868e-05  2.302905e-05
 2.772281e-03  4.899979e-03 -2.029598e-01 -3.006118e-01  8.631593e-06 -3.855715e-06
 2.772281e-03  5.292503e-03 -2.033142e-01 -3.005878e-01 -8.084484e-07  1.611903e-07
 2.772281e-03  5.657854e-03 -2.036510e-01 -3.005685e-01  3.571983e-06 -4.266057e-07
 2.772281e-03  6.001000e-03 -2.039912e-01 -3.005482e-01  5.139193e-06 -2.198312e-07
 2.772281e-03  6.325555e-03 -2.043399e-01 -3.005285e-01  1.516712e-06 -1.749039e-07
 2.772281e-03  6.634250e-03 -2.046895e-01 -3.005102e-01  3.778795e-07 -2.518561e-08
 2.772281e-03  6.929203e-03 -2.050408e-01 -3.004934e-01  6.814260e-07 -1.973598e-08
 2.772281e-03  7.212103e-03 -2.053938e-01 -3.004782e-01  8.010929e-07 -8.622273e-08
 2.772281e-03  7.484315e-03 -2.057491e-01 -3.004645e-01  1.671890e-07 -1.204938e-08
 2.772281e-03  7.746967e-03 -2.061067e-01 -3.004525e-01  4.556734e-08  8.244669e-10
 2.772281e-03  8.001000e-03 -2.064658e-01 -3.004420e-01  7.877558e-07 -9.862659e-09
 2.772281e-03  8.247211e-03 -2.068279e-01 -3.004331e-01  1.023819e-07  8.757528e-09
 2.772281e-03  8.486281e-03 -2.071918e-01 -3.004259e-01 -2.009154e-07 -2.352470e-09
 2.772281e-03  8.718798e-03 -2.075578e-01 -3.004201e-01  6.931293e-08  1.258202e-08
 2.772281e-03  8.945272e-03 -2.079266e-01 -3.004159e-01 -2.587479e-08  6.693117e-09
 2.772281e-03  9.166151e-03 -2.082971e-01 -3.004132e-01  1.701612e-07  1.455496e-10
 2.772281e-03  9.381832e-03 -2.086700e-01 -3.004121e-01  9.616222e-08  2.036387e-08
 2.772281e-03  9.592663e-03 -2.090453e-01 -3.004124e-01  5.113600e-08  1.706930e-08
 2.772281e-03  9.798959e-03 -2.094225e-01 -3.004142e-01  2.563693e-07  1.475584e-08
 2.772281e-03  1.000100e-02 -2.098022e-01 -3.004174e-01 -1.324017e-08  1.419594e-08
 2.772281e-03  1.019904e-02 -2.101837e-01 -3.004220e-01 -5.698082e-08  7.318925e-10
 2.772281e-03  1.039330e-02 -2.105675e-01 -3.004280e-01 -2.886703e-08 -5.345453e-10
 2.772281e-03  1.058401e-02 -2.109532e-01 -3.004354e-01  9.496958e-08 -8.938605e-09
 2.772281e-03  1.077133e-02 -2.113409e-01 -3.004440e-01  2.816003e-07  9.993428e-10
 2.772281e-03  1.095545e-02 -2.117308e-01 -3.004540e-01  5.012701e-08  1.125258e-08
 2.772281e-03  1.113653e-02 -2.121223e-01 -3.004652e-01  1.829475e-08 -9.544819e-09
 2.772281e-03  1.131471e-02 -2.125157e-01 -3.004777e-01  6.749789e-08 -1.160281e-08
 2.772281e-03  1.149013e-02 -2.129109e-01 -3.004913e-01  5.096856e-08 -2.546307e-09
 2.772281e-03  1.166290e-02 -2.133077e-01 -3.005061e-01  7.295997e-08  1.559014e-08
 2.772281e-03  1.183316e-02 -2.137061e-01 -3.005220e-01  3.537672e-08  1.716818e-08
 2.772281e-03  1.200100e-02 -2.141060e-01 -3.005389e-01  1.444327e-07 -6.026914e-09
 2.772281e-03  1.216653e-02 -2.145074e-01 -3.005569e-01  4.043156e-08 -3.284265e-09
 2.772281e-03  1.232983e-02 -2.149101e-01 -3.005760e-01  3.316995e-08  2.793516e-08
 2.772281e-03  1.249100e-02 -2.153143e-01 -3.005959e-01 -1.461502e-07  2.377677e-08
 2.772281e-03  1.265011e-02 -2.157193e-01 -3.006169e-01 -3.199686e-09 -8.758658e-10
 2.772281e-03  1.280725e-02 -2.161255e-01 -3.006387e-01  2.657092e-08 -1.946257e-08
 2.772281e-03  1.296248e-02 -2.165328e-01 -3.006613e-01  1.164380e-07  3.880638e-09
 2.772281e-03  1.311588e-02 -2.169409e-01 -3.006848e-01  4.194098e-08 -4.101067e-09
 2.772281e-03  1.326750e-02 -2.173498e-01 -3.007089e-01  2.705669e-08  8.780608e-09
 2.772281e-03  1.341741e-02 -2.177593e-01 -3.007338e-01  7.495244e-08 -5.628990e-09
 2.772281e-03  1.356566e-02 -2.181692e-01 -3.007593e-01  1.425490e-07  3.181672e-08
 2.772281e-03  1.371231e-02 -2.185798e-01 -3.007854e-01  1.510313e-08  2.077445e-08
 2.772281e-03  1.385741e-02 -2.189906e-01 -3.008121e-01  3.874952e-08  2.369658e-09
 2.772281e-03  1.400100e-02 -2.194027e-01 -3.008396e-01  1.052787e-08  7.535070e-09
 2.772281e-03  1.414314e-02 -2.198128e-01 -3.008669e-01  3.088335e-08  4.081619e-08
 2.772281e-03  1.428386e-02 -2.202238e-01 -3.008949e-01  1.176049e-08  5.003237e-09
 2.772281e-03  1.442321e-02 -2.206346e-01 -3.009232e-01  6.383378e-08 -1.160362e-09
 2.772281e-03  1.456122e-02 -2.210450e-01 -3.009518e-01  2.090090e-07  4.795978e-08
 2.772281e-03  1.469794e-02 -2.214550e-01 -3.009804e-01  6.785055e-08  8.528633e-08
 2.772281e-03  1.483340e-02 -2.218645e-01 -3.010094e-01  3.348457e-07  1.974367e-09
 2.772281e-03  1.496763e-02 -3.010383e-01 -3.010384e-01  9.377043e-08  8.111202e-10
 2.772281e-03  1.510067e-02 -2.226799e-01 -3.010671e-01 -4.159774e-07 -1.069536e-07
 2.772281e-03  1.523255e-02 -3.011004e-01 -3.011005e-01  7.333819e-06  7.134088e-06
 2.772281e-03  1.536329e-02 -2.234962e-01 -3.011258e-01  9.552094e-09 -3.975083e-09
 2.772281e-03  1.549293e-02 -2.239000e-01 -3.011543e-01  2.068158e-08  9.126490e-09
 2.772281e-03  1.562150e-02 -3.011822e-01 -3.011825e-01  3.191491e-07  1.019536e-08
 2.772281e-03  1.574902e-02 -2.247042e-01 -3.012103e-01 -1.566314e-08 -2.471831e-09
 2.772281e-03  1.587551e-02 -3.012375e-01 -3.012376e-01  1.938532e-07 -3.096248e-09
 2.772281e-03  1.600100e-02 -2.255017e-01 -3.012641e-01 -1.585912e-06 -3.543738e-07
 2.772281e-03  1.612552e-02 -3.012916e-01 -3.012915e-01 -1.253974e-05 -1.248371e-05
 2.772281e-03  1.624908e-02 -3.013209e-01 -3.013209e-01 -9.278771e-07 -8.655204e-07
 2.772281e-03  1.637171e-02 -3.013439e-01 -3.013441e-01  1.010535e-07  3.185115e-08
 2.772281e-03  1.649342e-02 -3.013677e-01 -3.013679e-01  3.269117e-07  3.417238e-09
 2.772281e-03  1.661425e-02 -3.013908e-01 -3.013909e-01  9.210153e-08  4.024511e-09
 2.772281e-03  1.673420e-02 -3.014129e-01 -3.014129e-01  7.127845e-07  7.195522e-07
 2.772281e-03  1.685330e-02 -3.014375e-01 -3.014376e-01 -8.415954e-09 -4.793405e-08
 2.772281e-03  1.697156e-02 -3.014544e-01 -3.014544e-01 -2.943249e-08 -1.647823e-08
 2.772281e-03  1.708901e-02 -3.014731e-01 -3.014731e-01 -9.709807e-09  2.174717e-09
 2.772281e-03  1.720565e-02 -3.014905e-01 -3.014904e-01  3.002469e-08 -4.328270e-09
 2.772281e-03  1.732151e-02 -3.015064e-01 -3.015064e-01  9.256831e-08  1.984131e-08
 2.772281e-03  1.743660e-02 -3.015213e-01 -3.015214e-01  9.495722e-08  1.261587e-08
 2.772281e-03  1.755093e-02 -3.015352e-01 -3.015352e-01 -1.312723e-07  5.363022e-08
 2.772281e-03  1.766452e-02 -3.015481e-01 -3.015482e-01  3.070389e-07  2.047570e-08
 2.772281e-03  1.777739e-02 -3.015619e-01 -3.015620e-01  3.563425e-07  1.273324e-07
 2.772281e-03  1.788954e-02 -3.015817e-01 -3.015818e-01  7.512416e-08  1.774178e-09
 2.772281e-03  1.800100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 2.772281e-03  1.811177e-02 -2.333568e-01 -3.020766e-01  2.649215e-04  1.370368e-04
 2.772281e-03  1.822187e-02 -3.018663e-01 -3.018605e-01 -6.848591e-02  7.075146e-05
 2.772281e-03  1.833130e-02 -3.017511e-01 -3.017426e-01 -5.554931e-05 -5.220678e-05
 2.772281e-03  1.844009e-02 -3.016681e-01 -3.016650e-01 -8.049517e-05 -7.294982e-05
 2.772281e-03  1.854824e-02 -3.014569e-01 -3.014559e-01  7.611319e-06  1.003512e-05
 2.772281e-03  1.865576e-02 -3.014665e-01 -3.014665e-01 -5.656304e-07 -5.565097e-07
 2.772281e-03  1.876266e-02 -3.014507e-01 -3.014507e-01 -7.742011e-08 -7.111073e-08
 2.772281e-03  1.886896e-02 -3.014297e-01 -3.014297e-01  3.053023e-07  2.883887e-07
 2.772281e-03  1.897467e-02 -3.014034e-01 -3.014035e-01 -1.072589e-07 -1.061726e-08
 2.772281e-03  1.907978e-02 -3.013719e-01 -3.013722e-01  4.151180e-07 -4.485634e-08
 2.772281e-03  1.918433e-02 -3.013355e-01 -3.013356e-01  2.916455e-10  5.863549e-08
 2.772281e-03  1.928830e-02 -3.012936e-01 -3.012935e-01  3.508663e-08 -6.622427e-08
 2.772281e-03  1.939172e-02 -3.012450e-01 -3.012450e-01  4.162808e-08  8.320802e-09
 2.772281e-03  1.949459e-02 -3.011897e-01 -3.011896e-01  4.474506e-07  1.401864e-07
 2.772281e-03  1.959692e-02 -3.011221e-01 -3.011220e-01 -1.267016e-06 -1.293601e-06
 2.772281e-03  1.969872e-02 -3.011306e-01 -3.011307e-01 -3.830354e-05 -3.868811e-05
 2.772281e-03  1.979999e-02 -3.009786e-01 -3.009788e-01  6.311783e-07  1.212061e-07
 2.772281e-03  1.990075e-02 -3.008785e-01 -3.008793e-01  6.489516e-07 -7.524488e-07
 2.772281e-03  2.000100e-02 -3.007410e-01 -3.007412e-01  1.034033e-05  1.113409e-05
 3.201000e-03  1.000000e-06 -2.012878e-01 -2.012927e-01 -2.794127e-09  6.201594e-07
 3.201000e-03  2.001000e-03 -2.017238e-01 -3.009291e-01  4.627236e-07 -4.650745e-07
 3.201000e-03  2.829427e-03 -2.020818e-01 -3.009078e-01  2.038408e-06 -1.192585e-06
 3.201000e-03  3.465102e-03 -2.024295e-01 -3.008866e-01  3.829840e-07 -4.136047e-06
 3.201000e-03  4.001000e-03 -2.027680e-01 -3.008687e-01  2.073919e-06 -7.124509e-06
 3.201000e-03  4.473136e-03 -2.031038e-01 -3.008384e-01  6.812700e-07  9.409988e-07
 3.201000e-03  4.899979e-03 -2.034576e-01 -3.007943e-01  1.811105e-06 -1.138403e-06
 3.201000e-03  5.292503e-03 -2.038208e-01 -3.007633e-01 -2.168968e-05  7.988482e-06
 3.201000e-03  5.657854e-03 -2.041596e-01 -3.007457e-01 -1.967949e-05  3.645861e-06
 3.201000e-03  6.001000e-03 -2.044898e-01 -3.007278e-01 -4.665489e-06  3.280261e-07
 3.201000e-03  6.325555e-03 -2.048319e-01 -3.007087e-01  4.367323e-07 -4.739233e-08
 3.201000e-03  6.634250e-03 -2.051779e-01 -3.006908e-01  7.867090e-07 -9.747672e-08
 3.201000e-03  6.929203e-03 -2.055240e-01 -3.006741e-01  6.973432e-07  1.181088e-08
 3.201000e-03  7.212103e-03 -2.058728e-01 -3.006590e-01  2.004070e-07 -9.366316e-09
 3.201000e-03  7.484315e-03 -2.062229e-01 -3.006454e-01  6.634877e-07 -3.540087e-08
 3.201000e-03  7.746967e-03 -2.065755e-01 -3.006332e-01  2.637938e-07  7.799096e-09
 3.201000e-03  8.001000e-03 -2.069301e-01 -3.006226e-01 -2.263301e-08 -2.208486e-09
 3.201000e-03  8.247211e-03 -2.072865e-01 -3.006135e-01  3.238548e-07  1.256738e-09
 3.201000e-03  8.486281e-03 -2.076455e-01 -3.006059e-01  1.869969e-08  3.816412e-09
 3.201000e-03  8.718798e-03 -2.080064e-01 -3.005998e-01  1.931908e-08  7.064604e-11
 3.201000e-03  8.945272e-03 -2.083695e-01 -3.005952e-01  4.058801e-08  2.173811e-08
 3.201000e-03  9.166151e-03 -2.087352e-01 -3.005921e-01 -3.511278e-08  6.984291e-09
 3.201000e-03  9.381832e-03 -2.091026e-01 -3.005904e-01  7.889148e-08 -4.110315e-10
 3.201000e-03  9.592663e-03 -2.094723e-01 -3.005901e-01  1.834240e-08  1.337569e-08
 3.201000e-03  9.798959e-03 -2.098442e-01 -3.005913e-01  2.567697e-08  1.136406e-08
 3.201000e-03  1.000100e-02 -2.102181e-01 -3.005938e-01  1.778571e-07  1.153279e-08
 3.201000e-03  1.019904e-02 -2.105943e-01 -3.005977e-01 -1.252859e-08  1.375161e-08
 3.201000e-03  1.039330e-02 -2.109721e-01 -3.006029e-01  3.292381e-07  5.237196e-09
 3.201000e-03  1.058401e-02 -2.113523e-01 -3.006094e-01  2.330211e-08  7.315959e-09
 3.201000e-03  1.077133e-02 -2.117346e-01 -3.006172e-01 -1.799968e-07  1.655622e-09
 3.201000e-03  1.095545e-02 -2.121183e-01 -3.006262e-01  1.725765e-07 -1.568539e-09
 3.201000e-03  1.113653e-02 -2.125042e-01 -3.006365e-01  2.904433e-08  6.016853e-10
 3.201000e-03  1.131471e-02 -2.128917e-01 -3.006479e-01 -1.749935e-08 -1.453290e-09
 3.201000e-03  1.149013e-02 -2.132810e-01 -3.006604e-01  3.576868e-08 -6.700540e-11
 3.201000e-03  1.166290e-02 -2.136720e-01 -3.006740e-01  4.719372e-08 -3.091440e-09
 3.201000e-03  1.183316e-02 -2.140644e-01 -3.006887e-01  5.864828e-08 -2.096404e-09
 3.201000e-03  1.200100e-02 -2.144585e-01 -3.007044e-01  1.847965e-08  4.973858e-09
 3.201000e-03  1.216653e-02 -2.148538e-01 -3.007212e-01  8.861335e-08  1.801969e-08
 3.201000e-03  1.232983e-02 -2.152507e-01 -3.007388e-01 -2.604885e-07 -1.295262e-08
 3.201000e-03  1.249100e-02 -2.156486e-01 -3.007574e-01 -9.638997e-09  1.595890e-08
 3.201000e-03  1.265011e-02 -2.160475e-01 -3.007769e-01  8.742646e-08  2.356826e-08
 3.201000e-03  1.280725e-02 -2.164479e-01 -3.007971e-01 -5.192174e-08  8.516288e-09
 3.201000e-03  1.296248e-02 -2.168490e-01 -3.008182e-01  3.913749e-07  1.991021e-07
 3.201000e-03  1.311588e-02 -2.172510e-01 -3.008400e-01  2.904054e-09  2.564113e-09
 3.201000e-03  1.326750e-02 -2.176536e-01 -3.008625e-01  7.942197e-08  6.679861e-09
 3.201000e-03  1.341741e-02 -2.180570e-01 -3.008857e-01  4.169724e-08 -5.531762e-10
 3.201000e-03  1.356566e-02 -2.184610e-01 -3.009095e-01 -5.262395e-09  2.702964e-09
 3.201000e-03  1.371231e-02 -2.188653e-01 -3.009338e-01  1.598567e-09 -3.315677e-09
 3.201000e-03  1.385741e-02 -2.192711e-01 -3.009590e-01 -1.325619e-06 -4.185243e-07
 3.201000e-03  1.400100e-02 -2.196745e-01 -3.009837e-01  2.997863e-07  2.109059e-07
 3.201000e-03  1.414314e-02 -2.200796e-01 -3.010095e-01  4.392438e-09  1.333307e-10
 3.201000e-03  1.428386e-02 -2.204842e-01 -3.010355e-01  1.027943e-07  1.049441e-08
 3.201000e-03  1.442321e-02 -2.208891e-01 -3.010618e-01 -2.235336e-08 -3.991400e-09
 3.201000e-03  1.456122e-02 -2.212934e-01 -3.010884e-01 -2.028265e-08 -5.892532e-08
 3.201000e-03  1.469794e-02 -2.216968e-01 -3.011147e-01  7.195780e-08  1.692540e-07
 3.201000e-03  1.483340e-02 -2.221004e-01 -3.011416e-01 -2.109234e-07  4.094426e-09
 3.201000e-03  1.496763e-02 -2.225019e-01 -3.011681e-01 -8.937445e-07 -1.516947e-07
 3.201000e-03  1.510067e-02 -2.229347e-01 -3.012043e-01 -1.497183e-05 -4.763085e-06
 3.201000e-03  1.523255e-02 -2.233086e-01 -3.012227e-01  2.053539e-07  1.080298e-07
 3.201000e-03  1.536329e-02 -2.237077e-01 -3.012491e-01  2.041277e-08  2.995634e-09
 3.201000e-03  1.549293e-02 -2.241060e-01 -3.012753e-01  9.322904e-08 -4.214457e-09
 3.201000e-03  1.562150e-02 -2.245032e-01 -3.013011e-01 -4.265263e-08  2.669273e-09
 3.201000e-03  1.574902e-02 -2.248986e-01 -3.013266e-01 -2.899282e-08 -1.381709e-08
 3.201000e-03  1.587551e-02 -2.252924e-01 -3.013513e-01 -3.728587e-08 -9.227202e-09
 3.201000e-03  1.600100e-02 -2.256789e-01 -3.013729e-01 -3.887422e-07 -1.276651e-07
 3.201000e-03  1.612552e-02 -3.014208e-01 -3.014210e-01 -7.526169e-02  5.362531e-05
 3.201000e-03  1.624908e-02 -2.264722e-01 -3.014282e-01 -5.554365e-07  4.906230e-07
 3.201000e-03  1.637171e-02 -3.014501e-01 -3.014501e-01  2.560933e-08 -5.666961e-09
 3.201000e-03  1.649342e-02 -3.014716e-01 -3.014716e-01  4.090960e-08  2.647440e-08
 3.201000e-03  1.661425e-02 -3.014957e-01 -3.014957e-01 -5.412812e-06 -5.433561e-06
 3.201000e-03  1.673420e-02 -3.015140e-01 -3.015140e-01 -4.987473e-06 -4.975735e-06
 3.201000e-03  1.685330e-02 -3.015313e-01 -3.015313e-01  2.065884e-08  2.901104e-08
 3.201000e-03  1.697156e-02 -3.015494e-01 -3.015495e-01  1.518327e-07 -2.828433e-09
 3.201000e-03  1.708901e-02 -3.015666e-01 -3.015667e-01  1.750877e-07 -2.902622e-08
 3.201000e-03  1.720565e-02 -3.015827e-01 -3.015828e-01  1.324461e-07  3.055995e-08
 3.201000e-03  1.732151e-02 -3.015979e-01 -3.015981e-01  3.216976e-08  8.071733e-08
 3.201000e-03  1.743660e-02 -3.016131e-01 -3.016131e-01  9.843237e-07  1.036233e-06
 3.201000e-03  1.755093e-02 -3.016282e-01 -3.016284e-01  1.134319e-08 -4.252689e-10
 3.201000e-03  1.766452e-02 -3.016461e-01 -3.016461e-01  1.471086e-07  3.648711e-08
 3.201000e-03  1.777739e-02 -3.016748e-01 -3.016747e-01  3.803486e-07  3.165422e-07
 3.201000e-03  1.788954e-02 -2.341489e-01 -3.028701e-01  4.505869e-04  3.347158e-04
 3.201000e-03  1.800100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 3.201000e-03  1.811177e-02 -2.326227e-01 -3.020179e-01 -3.059874e-06  4.169413e-05
 3.201000e-03  1.822187e-02 -3.017781e-01 -3.017672e-01 -2.517989e-05 -2.424632e-05
 3.201000e-03  1.833130e-02 -3.018021e-01 -3.017963e-01  2.515828e-05  2.628350e-05
 3.201000e-03  1.844009e-02 -3.017074e-01 -3.017059e-01 -7.896485e-05 -8.005281e-05
 3.201000e-03  1.854824e-02 -3.014435e-01 -3.014429e-01  1.804134e-05  1.696783e-05
 3.201000e-03  1.865576e-02 -3.014887e-01 -3.014886e-01 -1.508001e-06 -1.521054e-06
 3.201000e-03  1.876266e-02 -3.014771e-01 -3.014770e-01 -1.650690e-07 -1.187650e-07
 3.201000e-03  1.886896e-02 -3.014577e-01 -3.014576e-01 -1.560055e-07 -1.294092e-07
 3.201000e-03  1.897467e-02 -3.014320e-01 -3.014320e-01 -4.058821e-07 -3.931514e-07
 3.201000e-03  1.907978e-02 -3.014002e-01 -3.014005e-01  3.654296e-07 -1.270162e-08
 3.201000e-03  1.918433e-02 -3.013635e-01 -3.013637e-01  7.093407e-07  4.370930e-07
 3.201000e-03  1.928830e-02 -3.013211e-01 -3.013211e-01  1.075152e-08  3.185376e-08
 3.201000e-03  1.939172e-02 -3.012724e-01 -3.012724e-01  1.609433e-07  3.193765e-07
 3.201000e-03  1.949459e-02 -3.012178e-01 -3.012176e-01  9.632244e-08  5.347684e-07
 3.201000e-03  1.959692e-02 -3.011554e-01 -3.011553e-01  1.268025e-06  1.009991e-06
 3.201000e-03  1.969872e-02 -3.011590e-01 -3.011593e-01 -8.433513e-05 -8.473178e-05
 3.201000e-03  1.979999e-02 -3.009908e-01 -3.009912e-01 -7.398064e-08 -7.719270e-07
 3.201000e-03  1.990075e-02 -3.008940e-01 -3.008949e-01  6.123701e-07 -6.625559e-07
 3.201000e-03  2.000100e-02 -3.007713e-01 -3.007715e-01  1.439673e-06  1.306806e-06
 3.578709e-03  1.000000e-06 -2.017924e-01 -2.017824e-01 -1.721302e-07  2.621059e-05
 3.578709e-03  2.001000e-03 -2.022362e-01 -3.011003e-01 -4.302390e-08  7.547071e-08
 3.578709e-03  2.829427e-03 -2.025946e-01 -3.010829e-01 -1.275276e-07  8.076176e-07
 3.578709e-03  3.465102e-03 -2.029394e-01 -3.010620e-01  6.796953e-07  5.161746e-07
 3.578709e-03  4.001000e-03 -2.032764e-01 -3.010462e-01  1.200661e-06 -5.309817e-06
 3.578709e-03  4.473136e-03 -2.036068e-01 -3.010257e-01  4.617225e-07 -1.029408e-06
 3.578709e-03  4.899979e-03 -2.039478e-01 -3.009830e-01 -1.175731e-05  1.415935e-05
 3.578709e-03  5.292503e-03 -2.043142e-01 -3.009397e-01  2.283314e-05 -1.088497e-05
 3.578709e-03  5.657854e-03 -2.046647e-01 -3.009187e-01 -1.749745e-06  4.852126e-07
 3.578709e-03  6.001000e-03 -2.049891e-01 -3.009045e-01  4.829332e-06 -7.960016e-07
 3.578709e-03  6.325555e-03 -2.053197e-01 -3.008871e-01  6.742504e-06 -4.618073e-07
 3.578709e-03  6.634250e-03 -2.056621e-01 -3.008696e-01  1.074966e-06 -2.245330e-08
 3.578709e-03  6.929203e-03 -2.060041e-01 -3.008533e-01  8.857395e-08 -7.302658e-08
 3.578709e-03  7.212103e-03 -2.063478e-01 -3.008384e-01  2.146546e-07 -4.789871e-09
 3.578709e-03  7.484315e-03 -2.066939e-01 -3.008248e-01  8.797824e-08 -5.879853e-09
 3.578709e-03  7.746967e-03 -2.070413e-01 -3.008127e-01  6.021056e-07 -3.661506e-09
 3.578709e-03  8.001000e-03 -2.073912e-01 -3.008020e-01  1.298270e-07  7.330109e-09
 3.578709e-03  8.247211e-03 -2.077430e-01 -3.007928e-01 -2.042402e-08 -6.921153e-10
 3.578709e-03  8.486281e-03 -2.080967e-01 -3.007850e-01  2.257802e-07  2.320655e-09
 3.578709e-03  8.718798e-03 -2.084529e-01 -3.007786e-01 -2.119993e-10  2.843645e-09
 3.578709e-03  8.945272e-03 -2.088109e-01 -3.007737e-01  3.834215e-08  6.882573e-09
 3.578709e-03  9.166151e-03 -2.091712e-01 -3.007702e-01  8.380434e-08  1.133930e-08
 3.578709e-03  9.381832e-03 -2.095337e-01 -3.007681e-01 -1.195937e-08 -5.754506e-09
 3.578709e-03  9.592663e-03 -2.098980e-01 -3.007674e-01  1.138517e-07 -1.663371e-08
 3.578709e-03  9.798959e-03 -2.102645e-01 -3.007680e-01  2.475733e-08  1.752840e-10
 3.578709e-03  1.000100e-02 -2.106333e-01 -3.007700e-01 -7.764526e-07  4.238964e-08
 3.578709e-03  1.019904e-02 -2.110038e-01 -3.007733e-01  1.433155e-06 -1.775314e-08
