# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
1.4299999999999965e+01 +9.0344800979308157e+00 +0.0000000000000000e+00 +1.4299994840627145e+01 -1.4713205948534999e-03 +0.0000000000000000e+00 +9.9999891760726800e-01
1.4399999999999965e+01 +9.0343324514160308e+00 +0.0000000000000000e+00 +1.4399994731629178e+01 -1.4816097014168591e-03 +0.0000000000000000e+00 +9.9999890241574418e-01
1.4499999999999964e+01 +9.0341837759904138e+00 +0.0000000000000000e+00 +1.4499994621106765e+01 -1.4918988115065878e-03 +0.0000000000000000e+00 +9.9999888711834906e-01
1.4599999999999964e+01 +9.0340340716536112e+00 +0.0000000000000000e+00 +1.4599994509049319e+01 -1.5021879251453287e-03 +0.0000000000000000e+00 +9.9999887171508250e-01
1.4699999999999964e+01 +9.0338833384052659e+00 +0.0000000000000000e+00 +1.4699994395446252e+01 -1.5124770423557234e-03 +0.0000000000000000e+00 +9.9999885620594431e-01
1.4799999999999963e+01 +9.0337315762450210e+00 +0.0000000000000000e+00 +1.4799994280286977e+01 -1.5227661631604123e-03 +0.0000000000000000e+00 +9.9999884059093436e-01
1.4899999999999963e+01 +9.0335787851725140e+00 +0.0000000000000000e+00 +1.4899994163560908e+01 -1.5330552875820348e-03 +0.0000000000000000e+00 +9.9999882487005243e-01
1.4999999999999963e+01 +9.0334249651873826e+00 +0.0000000000000000e+00 +1.4999994045257457e+01 -1.5433444156432291e-03 +0.0000000000000000e+00 +9.9999880904329841e-01
1.5099999999999962e+01 +9.0332701162892537e+00 +0.0000000000000000e+00 +1.5099993925366038e+01 -1.5536335476525119e-03 +0.0000000000000000e+00 +9.9999879311067175e-01
1.5199999999999962e+01 +9.0331142384777099e+00 +0.0000000000000000e+00 +1.5199993803876062e+01 -1.5639226839185979e-03 +0.0000000000000000e+00 +9.9999877707217177e-01
1.5299999999999962e+01 +9.0329573317523266e+00 +0.0000000000000000e+00 +1.5299993680776943e+01 -1.5742118244643514e-03 +0.0000000000000000e+00 +9.9999876092779838e-01
1.5399999999999961e+01 +9.0327993961126740e+00 +0.0000000000000000e+00 +1.5399993556058092e+01 -1.5845009693126327e-03 +0.0000000000000000e+00 +9.9999874467755134e-01
1.5499999999999961e+01 +9.0326404315583204e+00 +0.0000000000000000e+00 +1.5499993429708924e+01 -1.5947901184863026e-03 +0.0000000000000000e+00 +9.9999872832143055e-01
1.5599999999999961e+01 +9.0324804380888324e+00 +0.0000000000000000e+00 +1.5599993301718850e+01 -1.6050792720082234e-03 +0.0000000000000000e+00 +9.9999871185943578e-01
1.5699999999999960e+01 +9.0323194157037729e+00 +0.0000000000000000e+00 +1.5699993172077283e+01 -1.6153684299012583e-03 +0.0000000000000000e+00 +9.9999869529156682e-01
1.5799999999999960e+01 +9.0321573644027051e+00 +0.0000000000000000e+00 +1.5799993040773636e+01 -1.6256575921882719e-03 +0.0000000000000000e+00 +9.9999867861782354e-01
1.5899999999999959e+01 +9.0319942841851883e+00 +0.0000000000000000e+00 +1.5899992907797319e+01 -1.6359467588921296e-03 +0.0000000000000000e+00 +9.9999866183820574e-01
1.5999999999999959e+01 +9.0318301750507786e+00 +0.0000000000000000e+00 +1.5999992773137748e+01 -1.6462359300356980e-03 +0.0000000000000000e+00 +9.9999864495271329e-01
1.6099999999999959e+01 +9.0316650369990494e+00 +0.0000000000000000e+00 +1.6099992636784332e+01 -1.6565251051039510e-03 +0.0000000000000000e+00 +9.9999862796134686e-01
1.6199999999999960e+01 +9.0314988700296439e+00 +0.0000000000000000e+00 +1.6199992498726488e+01 -1.6668142835817735e-03 +0.0000000000000000e+00 +9.9999861086410724e-01
1.6299999999999962e+01 +9.0313316741422192e+00 +0.0000000000000000e+00 +1.6299992358953624e+01 -1.6771034654920623e-03 +0.0000000000000000e+00 +9.9999859366099419e-01
1.6399999999999963e+01 +9.0311634493364306e+00 +0.0000000000000000e+00 +1.6399992217455157e+01 -1.6873926508577286e-03 +0.0000000000000000e+00 +9.9999857635200762e-01
1.6499999999999964e+01 +9.0309941956119317e+00 +0.0000000000000000e+00 +1.6499992074220497e+01 -1.6976818397016853e-03 +0.0000000000000000e+00 +9.9999855893714729e-01
1.6599999999999966e+01 +9.0308239129683727e+00 +0.0000000000000000e+00 +1.6599991929239057e+01 -1.7079710320468465e-03 +0.0000000000000000e+00 +9.9999854141641320e-01
1.6699999999999967e+01 +9.0306526014054036e+00 +0.0000000000000000e+00 +1.6699991782500248e+01 -1.7182602279161277e-03 +0.0000000000000000e+00 +9.9999852378980503e-01
1.6799999999999969e+01 +9.0304802609226709e+00 +0.0000000000000000e+00 +1.6799991633993486e+01 -1.7285494273324464e-03 +0.0000000000000000e+00 +9.9999850605732277e-01
1.6899999999999970e+01 +9.0303068915198175e+00 +0.0000000000000000e+00 +1.6899991483708181e+01 -1.7388386303187210e-03 +0.0000000000000000e+00 +9.9999848821896620e-01
1.6999999999999972e+01 +9.0301324931964864e+00 +0.0000000000000000e+00 +1.6999991331633748e+01 -1.7491278368978716e-03 +0.0000000000000000e+00 +9.9999847027473510e-01
1.7099999999999973e+01 +9.0299570659523170e+00 +0.0000000000000000e+00 +1.7099991177759598e+01 -1.7594170470946076e-03 +0.0000000000000000e+00 +9.9999845222462946e-01
1.7199999999999974e+01 +9.0297806097869469e+00 +0.0000000000000000e+00 +1.7199991022075146e+01 -1.7697062609336120e-03 +0.0000000000000000e+00 +9.9999843406864897e-01
1.7299999999999976e+01 +9.0296031247000084e+00 +0.0000000000000000e+00 +1.7299990864569800e+01 -1.7799954784377672e-03 +0.0000000000000000e+00 +9.9999841580679361e-01
1.7399999999999977e+01 +9.0294246106911356e+00 +0.0000000000000000e+00 +1.7399990705232977e+01 -1.7902846996299565e-03 +0.0000000000000000e+00 +9.9999839743906316e-01
1.7499999999999979e+01 +9.0292450677599589e+00 +0.0000000000000000e+00 +1.7499990544054086e+01 -1.8005739245330644e-03 +0.0000000000000000e+00 +9.9999837896545740e-01
1.7599999999999980e+01 +9.0290644959061055e+00 +0.0000000000000000e+00 +1.7599990381022540e+01 -1.8108631531699769e-03 +0.0000000000000000e+00 +9.9999836038597623e-01
1.7699999999999982e+01 +9.0288828951292004e+00 +0.0000000000000000e+00 +1.7699990216127752e+01 -1.8211523855635803e-03 +0.0000000000000000e+00 +9.9999834170061941e-01
1.7799999999999983e+01 +9.0287002654288671e+00 +0.0000000000000000e+00 +1.7799990049359135e+01 -1.8314416217367628e-03 +0.0000000000000000e+00 +9.9999832290938684e-01
1.7899999999999984e+01 +9.0285166068047271e+00 +0.0000000000000000e+00 +1.7899989880706102e+01 -1.8417308617124132e-03 +0.0000000000000000e+00 +9.9999830401227841e-01
1.7999999999999986e+01 +9.0283319192563987e+00 +0.0000000000000000e+00 +1.7999989710158061e+01 -1.8520201055134216e-03 +0.0000000000000000e+00 +9.9999828500929389e-01
1.8099999999999987e+01 +9.0281462027835087e+00 +0.0000000000000000e+00 +1.8099989537704431e+01 -1.8623093528221599e-03 +0.0000000000000000e+00 +9.9999826590043372e-01
1.8199999999999989e+01 +9.0279594573857285e+00 +0.0000000000000000e+00 +1.8199989363334620e+01 -1.8725986033206004e-03 +0.0000000000000000e+00 +9.9999824668569848e-01
1.8299999999999990e+01 +9.0277716830627384e+00 +0.0000000000000000e+00 +1.8299989187038040e+01 -1.8828878570311780e-03 +0.0000000000000000e+00 +9.9999822736508792e-01
1.8399999999999991e+01 +9.0275828798142150e+00 +0.0000000000000000e+00 +1.8399989008804106e+01 -1.8931771139763368e-03 +0.0000000000000000e+00 +9.9999820793860195e-01
1.8499999999999993e+01 +9.0273930476398352e+00 +0.0000000000000000e+00 +1.8499988828622229e+01 -1.9034663741785184e-03 +0.0000000000000000e+00 +9.9999818840624033e-01
1.8599999999999994e+01 +9.0272021865392702e+00 +0.0000000000000000e+00 +1.8599988646481822e+01 -1.9137556376601617e-03 +0.0000000000000000e+00 +9.9999816876800307e-01
1.8699999999999996e+01 +9.0270102965121932e+00 +0.0000000000000000e+00 +1.8699988462372300e+01 -1.9240449044437031e-03 +0.0000000000000000e+00 +9.9999814902388995e-01
1.8799999999999997e+01 +9.0268173775582721e+00 +0.0000000000000000e+00 +1.8799988276283070e+01 -1.9343341745515763e-03 +0.0000000000000000e+00 +9.9999812917390074e-01
1.8899999999999999e+01 +9.0266234296771728e+00 +0.0000000000000000e+00 +1.8899988088203550e+01 -1.9446234480062128e-03 +0.0000000000000000e+00 +9.9999810921803534e-01
1.9000000000000000e+01 +9.0264284528685597e+00 +0.0000000000000000e+00 +1.8999987898123148e+01 -1.9549127248300411e-03 +0.0000000000000000e+00 +9.9999808915629362e-01
1.9100000000000001e+01 +9.0262324471320809e+00 +0.0000000000000000e+00 +1.9099987706031278e+01 -1.9652020054607795e-03 +0.0000000000000000e+00 +9.9999806898867460e-01
1.9200000000000003e+01 +9.0260354124673263e+00 +0.0000000000000000e+00 +1.9199987511917353e+01 -1.9754912903363260e-03 +0.0000000000000000e+00 +9.9999804871517728e-01
1.9300000000000004e+01 +9.0258373488738712e+00 +0.0000000000000000e+00 +1.9299987315770785e+01 -1.9857805794791647e-03 +0.0000000000000000e+00 +9.9999802833580154e-01
1.9400000000000006e+01 +9.0256382563512876e+00 +0.0000000000000000e+00 +1.9399987117580984e+01 -1.9960698729117620e-03 +0.0000000000000000e+00 +9.9999800785054704e-01
1.9500000000000007e+01 +9.0254381348991455e+00 +0.0000000000000000e+00 +1.9499986917337363e+01 -2.0063591706565814e-03 +0.0000000000000000e+00 +9.9999798725941369e-01
1.9600000000000009e+01 +9.0252369845170115e+00 +0.0000000000000000e+00 +1.9599986715029335e+01 -2.0166484727360840e-03 +0.0000000000000000e+00 +9.9999796656240136e-01
1.9700000000000010e+01 +9.0250348052044522e+00 +0.0000000000000000e+00 +1.9699986510646312e+01 -2.0269377791727293e-03 +0.0000000000000000e+00 +9.9999794575950984e-01
1.9800000000000011e+01 +9.0248315969610307e+00 +0.0000000000000000e+00 +1.9799986304177708e+01 -2.0372270899889746e-03 +0.0000000000000000e+00 +9.9999792485073891e-01
1.9900000000000013e+01 +9.0246273597863080e+00 +0.0000000000000000e+00 +1.9899986095612931e+01 -2.0475164052072741e-03 +0.0000000000000000e+00 +9.9999790383608833e-01
2.0000000000000014e+01 +9.0244220936798420e+00 +0.0000000000000000e+00 +1.9999985884941395e+01 -2.0578057248500808e-03 +0.0000000000000000e+00 +9.9999788271555801e-01
2.0100000000000016e+01 +9.0242157986411868e+00 +0.0000000000000000e+00 +2.0099985672152513e+01 -2.0680950489993946e-03 +0.0000000000000000e+00 +9.9999786148914760e-01
2.0200000000000017e+01 +9.0240084746698876e+00 +0.0000000000000000e+00 +2.0199985457235694e+01 -2.0783843777372377e-03 +0.0000000000000000e+00 +9.9999784015685678e-01
2.0300000000000018e+01 +9.0238001217654844e+00 +0.0000000000000000e+00 +2.0299985240180355e+01 -2.0886737110860591e-03 +0.0000000000000000e+00 +9.9999781871868532e-01
2.0400000000000020e+01 +9.0235907399275153e+00 +0.0000000000000000e+00 +2.0399985020975905e+01 -2.0989630490683021e-03 +0.0000000000000000e+00 +9.9999779717463311e-01
2.0500000000000021e+01 +9.0233803291555148e+00 +0.0000000000000000e+00 +2.0499984799611752e+01 -2.1092523917064089e-03 +0.0000000000000000e+00 +9.9999777552469993e-01
2.0600000000000023e+01 +9.0231688894490176e+00 +0.0000000000000000e+00 +2.0599984576077315e+01 -2.1195417390228186e-03 +0.0000000000000000e+00 +9.9999775376888556e-01
2.0700000000000024e+01 +9.0229564208075530e+00 +0.0000000000000000e+00 +2.0699984350362001e+01 -2.1298310910399685e-03 +0.0000000000000000e+00 +9.9999773190718977e-01
2.0800000000000026e+01 +9.0227429232306520e+00 +0.0000000000000000e+00 +2.0799984122455225e+01 -2.1401204477802939e-03 +0.0000000000000000e+00 +9.9999770993961234e-01
2.0900000000000027e+01 +9.0225283967178385e+00 +0.0000000000000000e+00 +2.0899983892346395e+01 -2.1504098092662272e-03 +0.0000000000000000e+00 +9.9999768786615317e-01
2.1000000000000028e+01 +9.0223128412686382e+00 +0.0000000000000000e+00 +2.0999983660024924e+01 -2.1606991755201994e-03 +0.0000000000000000e+00 +9.9999766568681203e-01
2.1100000000000030e+01 +9.0220962568825414e+00 +0.0000000000000000e+00 +2.1099983425480225e+01 -2.1709885475531747e-03 +0.0000000000000000e+00 +9.9999764340158648e-01
2.1200000000000031e+01 +9.0218786435589013e+00 +0.0000000000000000e+00 +2.1199983188701712e+01 -2.1812779263772216e-03 +0.0000000000000000e+00 +9.9999762101047418e-01
2.1300000000000033e+01 +9.0216600012970378e+00 +0.0000000000000000e+00 +2.1299982949678792e+01 -2.1915673120157541e-03 +0.0000000000000000e+00 +9.9999759851347492e-01
2.1400000000000034e+01 +9.0214403300962687e+00 +0.0000000000000000e+00 +2.1399982708400877e+01 -2.2018567044921368e-03 +0.0000000000000000e+00 +9.9999757591058835e-01
2.1500000000000036e+01 +9.0212196299559100e+00 +0.0000000000000000e+00 +2.1499982464857379e+01 -2.2121461038297394e-03 +0.0000000000000000e+00 +9.9999755320181427e-01
2.1600000000000037e+01 +9.0209979008752725e+00 +0.0000000000000000e+00 +2.1599982219037710e+01 -2.2224355100519352e-03 +0.0000000000000000e+00 +9.9999753038715233e-01
2.1700000000000038e+01 +9.0207751428536689e+00 +0.0000000000000000e+00 +2.1699981970931280e+01 -2.2327249231821025e-03 +0.0000000000000000e+00 +9.9999750746660232e-01
2.1800000000000040e+01 +9.0205513558904062e+00 +0.0000000000000000e+00 +2.1799981720527501e+01 -2.2430143432436238e-03 +0.0000000000000000e+00 +9.9999748444016401e-01
2.1900000000000041e+01 +9.0203265399847883e+00 +0.0000000000000000e+00 +2.1899981467815785e+01 -2.2533037702598862e-03 +0.0000000000000000e+00 +9.9999746130783707e-01
2.2000000000000043e+01 +9.0201006951361205e+00 +0.0000000000000000e+00 +2.1999981212785539e+01 -2.2635932042542805e-03 +0.0000000000000000e+00 +9.9999743806962116e-01
2.2100000000000044e+01 +9.0198738213437437e+00 +0.0000000000000000e+00 +2.2099980955426179e+01 -2.2738826440593138e-03 +0.0000000000000000e+00 +9.9999741472551873e-01
2.2200000000000045e+01 +9.0196459186071536e+00 +0.0000000000000000e+00 +2.2199980695727113e+01 -2.2841720885068257e-03 +0.0000000000000000e+00 +9.9999739127553233e-01
2.2300000000000047e+01 +9.0194169869258864e+00 +0.0000000000000000e+00 +2.2299980433677757e+01 -2.2944615376201466e-03 +0.0000000000000000e+00 +9.9999736771966174e-01
2.2400000000000048e+01 +9.0191870262994733e+00 +0.0000000000000000e+00 +2.2399980169267518e+01 -2.3047509914226856e-03 +0.0000000000000000e+00 +9.9999734405790675e-01
2.2500000000000050e+01 +9.0189560367274453e+00 +0.0000000000000000e+00 +2.2499979902485808e+01 -2.3150404499378569e-03 +0.0000000000000000e+00 +9.9999732029026711e-01
2.2600000000000051e+01 +9.0187240182093280e+00 +0.0000000000000000e+00 +2.2599979633322043e+01 -2.3253299131890779e-03 +0.0000000000000000e+00 +9.9999729641674273e-01
2.2700000000000053e+01 +9.0184909707446490e+00 +0.0000000000000000e+00 +2.2699979361765628e+01 -2.3356193811997716e-03 +0.0000000000000000e+00 +9.9999727243733327e-01
2.2800000000000054e+01 +9.0182568943329287e+00 +0.0000000000000000e+00 +2.2799979087805980e+01 -2.3459088539933646e-03 +0.0000000000000000e+00 +9.9999724835203863e-01
2.2900000000000055e+01 +9.0180217889736891e+00 +0.0000000000000000e+00 +2.2899978811432508e+01 -2.3561983315932883e-03 +0.0000000000000000e+00 +9.9999722416085846e-01
2.3000000000000057e+01 +9.0177856546664490e+00 +0.0000000000000000e+00 +2.2999978532634621e+01 -2.3664878140229784e-03 +0.0000000000000000e+00 +9.9999719986379265e-01
2.3100000000000058e+01 +9.0175484914107393e+00 +0.0000000000000000e+00 +2.3099978251401737e+01 -2.3767773008109326e-03 +0.0000000000000000e+00 +9.9999717546084210e-01
2.3200000000000060e+01 +9.0173102992061569e+00 +0.0000000000000000e+00 +2.3199977967723260e+01 -2.3870667914838621e-03 +0.0000000000000000e+00 +9.9999715095200792e-01
2.3300000000000061e+01 +9.0170710780523127e+00 +0.0000000000000000e+00 +2.3299977681588608e+01 -2.3973562860629600e-03 +0.0000000000000000e+00 +9.9999712633728988e-01
2.3400000000000063e+01 +9.0168308279488141e+00 +0.0000000000000000e+00 +2.3399977392987189e+01 -2.4076457845694449e-03 +0.0000000000000000e+00 +9.9999710161668776e-01
2.3500000000000064e+01 +9.0165895488952668e+00 +0.0000000000000000e+00 +2.3499977101908417e+01 -2.4179352870245256e-03 +0.0000000000000000e+00 +9.9999707679020133e-01
2.3600000000000065e+01 +9.0163472408912764e+00 +0.0000000000000000e+00 +2.3599976808341701e+01 -2.4282247934494013e-03 +0.0000000000000000e+00 +9.9999705185783050e-01
2.3700000000000067e+01 +9.0161039039364432e+00 +0.0000000000000000e+00 +2.3699976512276454e+01 -2.4385143038652608e-03 +0.0000000000000000e+00 +9.9999702681957503e-01
2.3800000000000068e+01 +9.0158595380303694e+00 +0.0000000000000000e+00 +2.3799976213702088e+01 -2.4488038182932832e-03 +0.0000000000000000e+00 +9.9999700167543482e-01
2.3900000000000070e+01 +9.0156141431726500e+00 +0.0000000000000000e+00 +2.3899975912608014e+01 -2.4590933367546375e-03 +0.0000000000000000e+00 +9.9999697642540963e-01
2.4000000000000071e+01 +9.0153677193628834e+00 +0.0000000000000000e+00 +2.3999975608983643e+01 -2.4693828592704833e-03 +0.0000000000000000e+00 +9.9999695106949926e-01
2.4100000000000072e+01 +9.0151202666006380e+00 +0.0000000000000000e+00 +2.4099975302818386e+01 -2.4796723865366083e-03 +0.0000000000000000e+00 +9.9999692560770181e-01
2.4200000000000074e+01 +9.0148717848853934e+00 +0.0000000000000000e+00 +2.4199974994101655e+01 -2.4899619192510188e-03 +0.0000000000000000e+00 +9.9999690004001551e-01
2.4300000000000075e+01 +9.0146222742166042e+00 +0.0000000000000000e+00 +2.4299974682822860e+01 -2.5002514574375117e-03 +0.0000000000000000e+00 +9.9999687436644003e-01
2.4400000000000077e+01 +9.0143717345937215e+00 +0.0000000000000000e+00 +2.4399974368971414e+01 -2.5105410011198354e-03 +0.0000000000000000e+00 +9.9999684858697513e-01
2.4500000000000078e+01 +9.0141201660161947e+00 +0.0000000000000000e+00 +2.4499974052536725e+01 -2.5208305503217447e-03 +0.0000000000000000e+00 +9.9999682270162060e-01
2.4600000000000080e+01 +9.0138675684834713e+00 +0.0000000000000000e+00 +2.4599973733508207e+01 -2.5311201050670011e-03 +0.0000000000000000e+00 +9.9999679671037622e-01
2.4700000000000081e+01 +9.0136139419949952e+00 +0.0000000000000000e+00 +2.4699973411875270e+01 -2.5414096653793715e-03 +0.0000000000000000e+00 +9.9999677061324177e-01
2.4800000000000082e+01 +9.0133592865502088e+00 +0.0000000000000000e+00 +2.4799973087627325e+01 -2.5516992312826295e-03 +0.0000000000000000e+00 +9.9999674441021702e-01
2.4900000000000084e+01 +9.0131036021485507e+00 +0.0000000000000000e+00 +2.4899972760753784e+01 -2.5619888028005546e-03 +0.0000000000000000e+00 +9.9999671810130164e-01
2.5000000000000085e+01 +9.0128468887894595e+00 +0.0000000000000000e+00 +2.4999972431244057e+01 -2.5722783799569334e-03 +0.0000000000000000e+00 +9.9999669168649541e-01
2.5100000000000087e+01 +9.0125891464723704e+00 +0.0000000000000000e+00 +2.5099972099087555e+01 -2.5825679627936686e-03 +0.0000000000000000e+00 +9.9999666516579810e-01
2.5200000000000088e+01 +9.0123303751967114e+00 +0.0000000000000000e+00 +2.5199971764273688e+01 -2.5928575513517005e-03 +0.0000000000000000e+00 +9.9999663853920939e-01
2.5300000000000090e+01 +9.0120705749619088e+00 +0.0000000000000000e+00 +2.5299971426791867e+01 -2.6031471456533510e-03 +0.0000000000000000e+00 +9.9999661180672905e-01
2.5400000000000091e+01 +9.0118097457673887e+00 +0.0000000000000000e+00 +2.5399971086631503e+01 -2.6134367457209388e-03 +0.0000000000000000e+00 +9.9999658496835675e-01
2.5500000000000092e+01 +9.0115478876125721e+00 +0.0000000000000000e+00 +2.5499970743782008e+01 -2.6237263515767792e-03 +0.0000000000000000e+00 +9.9999655802409237e-01
2.5600000000000094e+01 +9.0112850004968799e+00 +0.0000000000000000e+00 +2.5599970398232792e+01 -2.6340159632431857e-03 +0.0000000000000000e+00 +9.9999653097393559e-01
2.5700000000000095e+01 +9.0110210844197294e+00 +0.0000000000000000e+00 +2.5699970049973267e+01 -2.6443055807424684e-03 +0.0000000000000000e+00 +9.9999650381788618e-01
2.5800000000000097e+01 +9.0107561393805362e+00 +0.0000000000000000e+00 +2.5799969698992840e+01 -2.6545952040969351e-03 +0.0000000000000000e+00 +9.9999647655594381e-01
2.5900000000000098e+01 +9.0104901653787142e+00 +0.0000000000000000e+00 +2.5899969345280926e+01 -2.6648848333288913e-03 +0.0000000000000000e+00 +9.9999644918810837e-01
2.6000000000000099e+01 +9.0102231624136735e+00 +0.0000000000000000e+00 +2.5999968988826932e+01 -2.6751744684606399e-03 +0.0000000000000000e+00 +9.9999642171437952e-01
2.6100000000000101e+01 +9.0099551304848315e+00 +0.0000000000000000e+00 +2.6099968629620271e+01 -2.6854641092787443e-03 +0.0000000000000000e+00 +9.9999639413475772e-01
2.6200000000000102e+01 +9.0096860695916341e+00 +0.0000000000000000e+00 +2.6199968267650355e+01 -2.6957537555693752e-03 +0.0000000000000000e+00 +9.9999636644924328e-01
2.6300000000000104e+01 +9.0094159797335340e+00 +0.0000000000000000e+00 +2.6299967902906591e+01 -2.7060434073545459e-03 +0.0000000000000000e+00 +9.9999633865783599e-01
2.6400000000000105e+01 +9.0091448609099789e+00 +0.0000000000000000e+00 +2.6399967535378391e+01 -2.7163330646562908e-03 +0.0000000000000000e+00 +9.9999631076053563e-01
2.6500000000000107e+01 +9.0088727131204180e+00 +0.0000000000000000e+00 +2.6499967165055168e+01 -2.7266227274966395e-03 +0.0000000000000000e+00 +9.9999628275734198e-01
2.6600000000000108e+01 +9.0085995363642954e+00 +0.0000000000000000e+00 +2.6599966791926331e+01 -2.7369123958976178e-03 +0.0000000000000000e+00 +9.9999625464825470e-01
2.6700000000000109e+01 +9.0083253306410533e+00 +0.0000000000000000e+00 +2.6699966415981290e+01 -2.7472020698812477e-03 +0.0000000000000000e+00 +9.9999622643327368e-01
2.6800000000000111e+01 +9.0080500959501322e+00 +0.0000000000000000e+00 +2.6799966037209455e+01 -2.7574917494695471e-03 +0.0000000000000000e+00 +9.9999619811239859e-01
2.6900000000000112e+01 +9.0077738322909706e+00 +0.0000000000000000e+00 +2.6899965655600237e+01 -2.7677814346845297e-03 +0.0000000000000000e+00 +9.9999616968562921e-01
